※ 매년 말일자 통계 현황,,,,,,,,,,,,,,,,,,,
,,2018년,,,,,,2019년,,,,,,2020년,,,,,
행정기관코드,행정기관,총인구수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총인구수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총인구수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율
1132051200,서울특별시 도봉구 창제2동,"31,074","12,405",          2.50,"15,261","15,813",          0.97,"30,217","12,359",          2.44,"14,814","15,403",          0.96,"29,643","12,460",          2.38,"14,478","15,165",          0.95
1132051300,서울특별시 도봉구 창제3동,"15,050","6,682",          2.25,"7,503","7,547",          0.99,"14,678","6,661",          2.20,"7,355","7,323",          1.00,"14,310","6,656",          2.15,"7,129","7,181",          0.99
1132051400,서울특별시 도봉구 창제4동,"28,379","10,588",          2.68,"13,701","14,678",          0.93,"27,774","10,592",          2.62,"13,393","14,381",          0.93,"27,195","10,754",          2.53,"13,074","14,121",          0.93
1132051500,서울특별시 도봉구 창제5동,"25,927","9,888",          2.62,"12,553","13,374",          0.94,"25,684","10,111",          2.54,"12,370","13,314",          0.93,"25,198","10,266",          2.45,"12,118","13,080",          0.93
1132052100,서울특별시 도봉구 도봉제1동,"22,686","10,281",          2.21,"11,485","11,201",          1.03,"22,141","10,285",          2.15,"11,216","10,925",          1.03,"21,660","10,434",          2.08,"10,956","10,704",          1.02
1132052200,서울특별시 도봉구 도봉제2동,"28,903","12,111",          2.39,"14,194","14,709",          0.96,"28,564","12,179",          2.35,"14,040","14,524",          0.97,"27,785","12,117",          2.29,"13,591","14,194",          0.96
1132066000,서울특별시 도봉구 쌍문제1동,"22,185","9,198",          2.41,"10,770","11,415",          0.94,"22,112","9,322",          2.37,"10,706","11,406",          0.94,"21,790","9,439",          2.31,"10,497","11,293",          0.93
1132067000,서울특별시 도봉구 쌍문제2동,"20,387","8,688",          2.35,"9,867","10,520",          0.94,"19,825","8,635",          2.30,"9,598","10,227",          0.94,"19,246","8,672",          2.22,"9,263","9,983",          0.93
1132068000,서울특별시 도봉구 쌍문제3동,"17,234","7,720",          2.23,"8,331","8,903",          0.94,"17,086","7,842",          2.18,"8,262","8,824",          0.94,"16,769","7,905",          2.12,"8,139","8,630",          0.94
1132068100,서울특별시 도봉구 쌍문제4동,"20,053","7,168",          2.80,"9,552","10,501",          0.91,"19,766","7,170",          2.76,"9,424","10,342",          0.91,"19,262","7,203",          2.67,"9,090","10,172",          0.89
1132069000,서울특별시 도봉구 방학제1동,"30,255","12,743",          2.37,"15,032","15,223",          0.99,"29,761","12,784",          2.33,"14,766","14,995",          0.98,"28,975","12,740",          2.27,"14,416","14,559",          0.99
1132070000,서울특별시 도봉구 방학제2동,"21,440","9,576",          2.24,"10,837","10,603",          1.02,"20,950","9,562",          2.19,"10,599","10,351",          1.02,"20,282","9,515",          2.13,"10,249","10,033",          1.02
1132071000,서울특별시 도봉구 방학제3동,"29,269","10,147",          2.88,"14,304","14,965",          0.96,"28,703","10,084",          2.85,"13,990","14,713",          0.95,"27,901","10,073",          2.77,"13,588","14,313",          0.95
1135000000,서울특별시 노원구 ,"543,752","217,655",          2.50,"263,919","279,833",          0.94,"532,905","216,966",          2.46,"257,923","274,982",          0.94,"523,037","218,270",          2.40,"252,383","270,654",          0.93
1135056000,서울특별시 노원구 월계1동,"23,575","10,484",          2.25,"12,190","11,385",          1.07,"23,200","10,476",          2.21,"11,943","11,257",          1.06,"22,446","10,461",          2.15,"11,553","10,893",          1.06
1135057000,서울특별시 노원구 월계2동,"26,541","11,249",          2.36,"12,810","13,731",          0.93,"27,140","11,715",          2.32,"13,093","14,047",          0.93,"27,472","12,069",          2.28,"13,248","14,224",          0.93
1135058000,서울특별시 노원구 월계3동,"32,309","12,998",          2.49,"15,580","16,729",          0.93,"31,396","12,955",          2.42,"15,077","16,319",          0.92,"30,605","13,016",          2.35,"14,667","15,938",          0.92
1135059500,서울특별시 노원구 공릉1동,"38,939","18,018",          2.16,"19,117","19,822",          0.96,"38,323","18,087",          2.12,"18,785","19,538",          0.96,"37,680","18,293",          2.06,"18,322","19,358",          0.95
1135060000,서울특별시 노원구 공릉2동,"41,026","16,185",          2.53,"20,122","20,904",          0.96,"40,443","16,299",          2.48,"19,750","20,693",          0.95,"39,760","16,497",          2.41,"19,382","20,378",          0.95
1135061100,서울특별시 노원구 하계1동,"29,377","12,304",          2.39,"14,257","15,120",          0.94,"28,687","12,215",          2.35,"13,856","14,831",          0.93,"27,471","11,661",          2.36,"13,228","14,243",          0.93
1135061200,서울특별시 노원구 하계2동,"23,792","8,326",          2.86,"11,390","12,402",          0.92,"23,258","8,267",          2.81,"11,129","12,129",          0.92,"22,665","8,307",          2.73,"10,802","11,863",          0.91
1135061900,서울특별시 노원구 중계본동,"26,780","9,234",          2.90,"13,148","13,632",          0.96,"25,804","8,890",          2.90,"12,651","13,153",          0.96,"24,880","8,657",          2.87,"12,196","12,684",          0.96
1135062100,서울특별시 노원구 중계1동,"28,265","9,111",          3.10,"13,801","14,464",          0.95,"27,979","9,107",          3.07,"13,698","14,281",          0.96,"27,465","9,068",          3.03,"13,366","14,099",          0.95
1135062400,서울특별시 노원구 중계4동,"21,758","8,505",          2.56,"10,583","11,175",          0.95,"21,259","8,463",          2.51,"10,289","10,970",          0.94,"20,695","8,478",          2.44,"9,998","10,697",          0.93
1135062500,서울특별시 노원구 중계2.3동,"37,627","15,477",          2.43,"17,572","20,055",          0.88,"36,609","15,388",          2.38,"17,009","19,600",          0.87,"35,446","15,411",          2.30,"16,340","19,106",          0.86
1135063000,서울특별시 노원구 상계1동,"40,844","15,665",          2.61,"19,954","20,890",          0.96,"39,955","15,566",          2.57,"19,442","20,513",          0.95,"39,044","15,648",          2.50,"18,964","20,080",          0.94
1135064000,서울특별시 노원구 상계2동,"21,447","8,753",          2.45,"10,626","10,821",          0.98,"21,044","8,779",          2.40,"10,398","10,646",          0.98,"20,535","8,791",          2.34,"10,149","10,386",          0.98
